user_id,store_id,store_name,category_id,category_name,category_active,restaurant_item_id,item_name,item_details,price,old_price,display_price,display_old_price,order_count,is_active,offers_discount
u001,32441,Mì Cay Seoul - Trần Đại Nghĩa,1347052,Soda ,1,9226398,Soda dưa hấu ,,25000,25000,25.000,25.000,2,1,False
u001,32441,Mì Cay Seoul - Trần Đại Nghĩa,1347052,Soda ,1,9226399,Soda phúc bồn tử ,,25000,25000,25.000,25.000,0,1,False
u001,32441,Mì Cay Seoul - Trần Đại Nghĩa,1347052,Soda ,1,9347095,Soda việt quất ,,25000,25000,25.000,25.000,13,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128752,Mì Lườn Ngỗng,"1 gói mì, rau củ, 4 miếng lườn ",37000,37000,37.000,37.000,24,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128753,Mì Rau Củ,"1 gói mì , x2 rau củ ",20000,20000,20.000,20.000,3,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128754,Mì Tôm Surimi,"1 gói mì, rau củ, 5 tômsu",35000,35000,35.000,35.000,15,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128755,Mì Trộn Trứng Cút,"1 gói mì, rau củ, 4 trứng cut",25000,25000,25.000,25.000,8,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128756,Mì xúc xích,"1 gói mì, rau củ , xúc xích ",29000,29000,29.000,29.000,7,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128757,Mì Trộn Viên,"1 gói mì, rau củ, 5 viên ",27000,27000,27.000,27.000,10,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316286,Mì bùnn ,1,2128758,Mì Trộn Hồ Lô,"1 gói mì, rau củ, 4 hồ lô ",35000,35000,35.000,35.000,8,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316287,Set mì vuiii ,1,2128759,Set 5 (Full topping),"2 gói mi, rau củ, lườn ngỗng, xúc xích, tôm surimi, hồ lô, 4 viên (tôm, cá, bò), 2 trứng cút",62000,62000,62.000,62.000,38,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316287,Set mì vuiii ,1,2128760,Set 4,"2 gói mi, rau củ, lườn ngỗng, 4 viên (tôm, cá, bò), 2 trứng cút",50000,50000,50.000,50.000,11,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316287,Set mì vuiii ,1,2128761,Set 1,"2 gói mi, rau củ, 3 viên (tôm, cá, bò), hồ lô, 2 trứng cút",39000,39000,39.000,39.000,16,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316287,Set mì vuiii ,1,2128762,Set 3,"2 gói mi, rau củ, xúc xích, 4 viên (tôm, cá, bò), 2 trứng cút",43000,43000,43.000,43.000,15,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316287,Set mì vuiii ,1,2128763,Set 2,"2 gói mi, rau củ, 2 tôm surimi, 4 viên (tôm, cá, bò), 2 trứng cút",41000,41000,41.000,41.000,11,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316288,Combo,1,2128764,Combo Cô đơn,Set 2 kèm trà,46000,46000,46.000,46.000,12,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316288,Combo,1,2128765,Combo Uyên Ương,Set 3+5 kèm 2 Trà,109000,109000,109.000,109.000,0,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316288,Combo,1,2128766,Combo Chị em,set 1 + 3 kèm 2 trà,86000,86000,86.000,86.000,7,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316288,Combo,1,2128767,Combo Tình Nhân,Set 2+4 kèm 2 Trà,95000,95000,95.000,95.000,1,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316288,Combo,1,2128768,Combo Hẹn Hò,Set 1+ 4 kèm 2 trà,93000,93000,93.000,93.000,0,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316289,Drink,1,2128769,Trà Đào,,15000,15000,15.000,15.000,8,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316289,Drink,1,2128770,Trà Tắc,,15000,15000,15.000,15.000,7,1,False
u001,31947,Kufoodd - Mì Trộn Indomie & Đồ Ăn Nhanh - Đê Tô Hoàng,316289,Drink,1,2128771,Trà Chanh,,15000,15000,15.000,15.000,1,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416581, Giảm 25K - ĐÃÃ QUÁ PEPSI ƠI,1,2830589,Mì Trộn Thập Cẩm 2 Mì kèm 01 Pepsi,Giảm 25K khi đặt combo Pepsi,65000,65000,65.000,65.000,253,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416581, Giảm 25K - ĐÃÃ QUÁ PEPSI ƠI,1,2830590,Mì Trộn ĐB Full Topping kèm 01 Pepsi,Giảm 25K khi đặt combo Peepsi,70000,70000,70.000,70.000,71,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416582,Giảm 40K - ĐÃÃ QUÁ PEPSI ƠI!			 ,1,2830592,2 Mì Trộn Thập Cẩm 2 Mì - 02 Pepsi,Giảm 40K khi đặt combo Pepsi,130000,130000,130.000,130.000,38,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416582,Giảm 40K - ĐÃÃ QUÁ PEPSI ƠI!			 ,1,2830593,2 Mì Trộn ĐB Full Topping kèm 02 Pepsi,Giảm 40K khi đặt combo Pepsi,140000,140000,140.000,140.000,20,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416582,Giảm 40K - ĐÃÃ QUÁ PEPSI ƠI!			 ,1,2830594,02 Pepsi hoặc nước khác ,Đặt thêm 02 Pepsi hoặc nước khác cùng món ăn tùy thích để tận hưởng ưu đãi 40K.  ,30000,30000,30.000,30.000,0,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416583,MÓN MỚI,1,2830596,Mì Trộn Siêu Siêu Topping ,Do nga đang oánh nhau nên lườn ngỗng hun khói tạm thời k về nên quán thay bằng chân giò hun khói!,75000,75000,75.000,75.000,248,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416583,MÓN MỚI,1,2830636,Mì Thêm, 1 Gói,12000,12000,12.000,12.000,23,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416583,MÓN MỚI,1,6868536,Mì trộn gà xiên que,1 mì + 2 xiên,45000,45000,45.000,45.000,27,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416584,COMBO BÙNG CHÁY,1,2830598,COMBO 110K,"3 Mì Trộn Đặc Biệt Full Topping
",210000,210000,210.000,210.000,12,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416584,COMBO BÙNG CHÁY,1,2830599,Ăn Nhiều Giảm Nhiều - 3 Mì Trộn Thập Cẩm kèm Pepsi,,153000,153000,153.000,153.000,1,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830600,Mì Trộn Thập Cẩm,Bao gồm : 1 mì + 1 tôm con + 5 miếng xúc xích + 1 hồ lô + 1 sủi cảo + 1 mực soắn + 1 trứng cút + 1 tôm viên + 1 bò viên + 1 rau củ,40000,40000,40.000,40.000,1241,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830601,Mì Trộn Thập Cẩm 2  Mì,Bao gồm : 2 mì + 1 tôm con + 5 miếng xúc xích + 1 hồ lô + 1 sủi cảo + 1 mực soắn + 1 trứng cút + 1 tôm viên + 1 bò viên + 1 rau củ,49000,49000,49.000,49.000,1572,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830602,Mì Trộn ĐB ( Full Topping ),full 10 topping + x2 mì,60000,60000,60.000,60.000,851,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830603,Mì Trộn Xúc Xích,"Bao gồm : 1 mì + 1,5 cái xúc xích+ rau củ!",30000,30000,30.000,30.000,343,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830604,Mì Trộn Tôm,Bao gồm : 1 mì + 5 tôm con + rau củ,36000,36000,36.000,36.000,48,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830605,Mì Trộn Bò Khô - Rau Củ,Bao gồm 1 mì + bò khô + rau củ,38000,38000,38.000,38.000,40,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830606,Mì Trộn Trứng Cút,Bao gồm : 1 mì + 5 trứng cút + rau củ,34000,34000,34.000,34.000,76,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830607,Mì Trộn Sủi Cảo,Bao gồm: 1 mì + 5 sủi cảo + rau củ,36000,36000,36.000,36.000,35,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830608,Mì Trộn Rau Củ,Bao gồm : 1 mì + rau củ,28000,28000,28.000,28.000,33,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830609,Mì Trộn Mực Xoắn,Bao gồm : 1 mì + 5 mực soắn.,36000,36000,36.000,36.000,55,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830610,Mì Trộn Hồ Lô,Bao gồm: 1 mì + 5 hồ lô,38000,38000,38.000,38.000,31,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830611,Mì Trộn ĐB ( full topping),,60000,60000,60.000,60.000,41,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416585,MENU,1,2830612,Mì Trộn Tôm Viên,,32000,32000,32.000,32.000,2,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416586,COMBO,1,2830615,Mì trộn thập cẩm - sting đỏ,Mn note cay or k cay giúp mình nhé! :3,50000,50000,50.000,50.000,18,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416586,COMBO,1,2830616,2 Mì Thập Cẩm - 1Coca,Mn note cay or k cay giúp mình nhé! :3,90000,90000,90.000,90.000,5,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416586,COMBO,1,2830617,3 Mì Trộn Xúc Xích - Pepsi,,135000,135000,135.000,135.000,0,1,False
u001,40268,Xuân Food - Mì Trộn Indomie - Tạ Quang Bửu,416586,COMBO,1,8688823,Mì trộn thập cẩm -  Pepsi,,50000,50000,50.000,50.000,281,1,False
